"Product Id","Product Type","Product Vendor","Collection Titles","Product Tags","Product Title","Product Description (HTML)","Product Description (Plain Text)","Product Category","Product Handle","Product MetaTitle","Product MetaDescription","Product Created At","Product Updated At","Product Published At","Product Status","Product Image","Product Video",Product.custom.launch
4768621035574,Pens,PENGEMS,"OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens","hall-of-fame,naughty or nice","Sweet & Twisted","<p><strong>Sweet and Twisted</strong> has a candy cane design with clear crystals and a matching gem on top. It is part of the Naughty or Nice collection.  </p>","Sweet and Twisted has a candy cane design with clear crystals and a matching gem on top. It is part of the Naughty or Nice collection.  ",Pens,sweet-and-twisted-naughty-or-nice,"Sweet & Twisted","Eye Candy has a white barrel with a glossy finish and orange, purple, and green crystals stacked inside. It has a matching purple gem on top. It is part of the Trick or Treat collection.",2020-10-18T03:10:48Z,2026-01-21T23:03:58Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-sweet-twisted-naughty-or-nice-1.jpg?v=1640898478, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-sweet-twisted-naughty-or-nice-2.jpg?v=1640898482",,2020-11-18
2095692316726,Pens,PENGEMS,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens, Black",hall-of-fame,Breakbeat,"<p><strong>Breakbeat</strong> has a rainbow chrome barrel with black crystals and black hardware, with a color-shifting rainbow gem on top.</p>","Breakbeat has a rainbow chrome barrel with black crystals and black hardware, with a color-shifting rainbow gem on top.",Pens,breakbeat-techno-collection,Breakbeat,"Breakbeat has a rainbow chrome barrel with black crystals and black hardware, with a color-shifting rainbow gem on top.",2019-05-01T23:09:10Z,2026-01-21T23:12:29Z,,ARCHIVED,https://cdn.shopify.com/s/files/1/0694/3771/products/pen-breakbeat-techno-1.jpg?v=1621363381,,2019-07-11
4768624377910,Pens,PENGEMS,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens, Rose Gold Crystal Pens","hall-of-fame,naughty or nice","Goody Goody Gumdrops","<p><strong>Goody Goody Gumdrops</strong> has a gumdrop design with a blend of crystals to match, and a matching gem on top. It is part of the Naughty or Nice collection.  </p>","Goody Goody Gumdrops has a gumdrop design with a blend of crystals to match, and a matching gem on top. It is part of the Naughty or Nice collection.  ",Pens,goody-goody-gumdrops-naughty-or-nice,"Goody Goody Gumdrops","Eye Candy has a white barrel with a glossy finish and orange, purple, and green crystals stacked inside. It has a matching purple gem on top. It is part of the Trick or Treat collection.",2020-10-18T03:15:00Z,2026-01-21T23:03:58Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-goody-goody-gumdrops-naughty-or-nice-1.jpg?v=1640898492, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-goody-goody-gumdrops-naughty-or-nice-2.jpg?v=1640898494, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-goody-goody-gumdrops-naughty-or-nice-3.jpg?v=1640898497",,2020-11-18
4359834337334,Pens,PENGEMS,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens",hall-of-fame,"Black Friday","<p><strong>Black Friday</strong> has a sparkling black enamel barrel with a colorful blend of crystals and black hardware, with a color-shifting rainbow gem on top.</p>
<p><span><d></d></span></p>","Black Friday has a sparkling black enamel barrel with a colorful blend of crystals and black hardware, with a color-shifting rainbow gem on top.",Pens,black-friday,"Black Friday","Black Friday has a sparkling black enamel barrel with a colorful blend of crystals and black hardware, with a color-shifting rainbow gem on top.",2019-11-23T18:09:34Z,2026-01-21T23:04:06Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-black-friday-1.jpg?v=1627350340, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-black-friday-2.png?v=1579940068, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-black-friday-3.jpg?v=1579940072",,2019-11-29
4768654458934,Pens,PENGEMS,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens, Rose Gold Crystal Pens","hall-of-fame,isle of capri","Amalfi Blue","<p><strong>Amalfi Blue</strong> has an ombre blue and white barrel with bougainvillea flowers and a matching blend of ombre crystals.</p>","Amalfi Blue has an ombre blue and white barrel with bougainvillea flowers and a matching blend of ombre crystals.",Pens,amalfi-blue,"Amalfi Blue","Amalfi Blue has an ombre blue and white barrel with bougainvillea flowers and a matching blend of ombre crystals.",2020-10-18T03:45:34Z,2026-01-21T23:03:57Z,,ARCHIVED,https://cdn.shopify.com/s/files/1/0694/3771/products/pen-amalfi-blue-isle-of-capri-1.jpg?v=1608344019,,2021-01-14
1488502521968,Pens,PENGEMS,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens",hall-of-fame,"Black Forest","<p>Autumn shades of green and browns reminiscent of Germany's fabled Black Forest. The only thing missing is a cuckoo clock.</p>
<p>This pen was part of the Black Forest kit from the1407planners.</p>
<p>Each pen comes with black ink with a <a href=""https://www.pengems.com/products/standard-ballpoint-refill-ink-cartridges-0-7mm-medium"" title=""PenGems Standard Ink Cartridge"">standard medium ballpoint cartridge</a>. We'll also send an extra standard cartridge for every pen.</p>","Autumn shades of green and browns reminiscent of Germany's fabled Black Forest. The only thing missing is a cuckoo clock.
This pen was part of the Black Forest kit from the1407planners.
Each pen comes with black ink with a standard medium ballpoint cartridge. We'll also send an extra standard cartridge for every pen.",Pens,black-forest,"Black Forest Signature Crystal Pen","Autumn shades of green and browns reminiscent of Germany's fabled Black Forest. The only thing missing is a cuckoo clock. This pen was part of the Black Forest kit from the1407planners. Each pen comes with black ink with a standard medium ballpoint cartridge. We'll also send an extra standard cartridge for every pen.",2018-09-27T17:20:45Z,2026-01-21T23:12:33Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-black-forest-1.jpg?v=1548085134, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-black-forest-2.jpg?v=1548085134",,2018-11-01
4772294852662,Pens,PENGEMS,"OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens","hall-of-fame,ladylike",Bugaboo,"<p><strong>Bugaboo</strong> has a bright green barrel with three ladybugs a blend of matching green crystals.</p>","Bugaboo has a bright green barrel with three ladybugs a blend of matching green crystals.",Pens,bugaboo-ladylike,Bugaboo,"Bugaboo has a bright green barrel with three ladybugs a blend of matching green crystals. It is part of the Ladylike Collection.",2020-10-19T16:45:05Z,2026-01-21T22:42:57Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-bugaboo-ladylike-1.jpg?v=1621363513, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-bugaboo-ladylike-2.jpg?v=1621363514",,2021-04-22
4442013007926,Pens,PENGEMS,"The Blues, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens, Shop by Color","air force,hall-of-fame","Call Sign","<p>Introducing <strong>Call Sign</strong> - the crystal pen that's as sleek and sophisticated as a fighter jet. With a silver chrome barrel and a blend of blue crystals, this pen captures the essence of aviation. And that matching blue gem on top? It's like a guiding star, pointing you to your destination. Whether you're a fan of the United States Air Force or just love the military-inspired design, the Call Sign is officially licensed and ready for takeoff. Writing with this pen is like soaring through the clouds - it's smooth and effortless. So whether you're taking notes during a mission briefing or just dreaming about flying high, the Call Sign is the perfect pen to help you feel like a true ace.</p>","Introducing Call Sign - the crystal pen that's as sleek and sophisticated as a fighter jet. With a silver chrome barrel and a blend of blue crystals, this pen captures the essence of aviation. And that matching blue gem on top? It's like a guiding star, pointing you to your destination. Whether you're a fan of the United States Air Force or just love the military-inspired design, the Call Sign is officially licensed and ready for takeoff. Writing with this pen is like soaring through the clouds - it's smooth and effortless. So whether you're taking notes during a mission briefing or just dreaming about flying high, the Call Sign is the perfect pen to help you feel like a true ace.",Pens,call-sign-us-air-force,"Call Sign","Introducing Call Sign - the crystal pen that's as sleek and sophisticated as a fighter jet. With a silver chrome barrel and a blend of blue crystals, this pen captures the essence of aviation. And that matching blue gem on top? It's like a guiding star, pointing you to your destination. Whether you're a fan of the United States Air Force or just love the military-inspired design, the Call Sign is officially licensed and ready for takeoff. Writing with this pen is like soaring through the clouds - it's smooth and effortless. So whether you're taking notes during a mission briefing or just dreaming about flying high, the Call Sign is the perfect pen to help you feel like a true ace.",2020-01-16T16:24:37Z,2026-01-21T23:04:06Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-call-sign-u-s-air-force-1.jpg?v=1621363419, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-call-sign-u-s-air-force-2_585e476e-e0a2-4608-80bb-bdf559a88c8c.jpg?v=1621363419, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-call-sign-u-s-air-force-2.jpg?v=1621363419, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-call-sign-u-s-air-force-1.png?v=1621363419, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-call-sign-u-s-air-force-5.jpg?v=1621363420",,
4796371566646,Pens,PENGEMS,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens",hall-of-fame,"Tall Tale | Gold","<p><strong>Tall Tale</strong> has a red and black buffalo plaid pattern on the barrel with clear crystals and a red gem on top. </p>
<p>It is part of the <a href=""http://www.pengems.com/collections/tall-tale"">Tall Tale</a> collection.</p>","Tall Tale has a red and black buffalo plaid pattern on the barrel with clear crystals and a red gem on top. 
It is part of the Tall Tale collection.",Pens,tall-tale-gold,"Tall Tale | Gold","Tall Tale has a red and black buffalo plaid pattern on the barrel with clear crystals and a red gem on top.  It is part of the Tall Tale collection.",2020-10-30T20:17:06Z,2026-01-21T23:03:56Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-tall-tale-gold-1.jpg?v=1640898516, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-tall-tale-gold-2.jpg?v=1640898518",,
2095701491766,Pens,PENGEMS,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens, Black",hall-of-fame,Remix,"<p><strong>Remix </strong>has a rainbow chrome barrel with a colorful blend of crystals and black hardware, with a color-shifting rainbow gem on top.</p>","Remix has a rainbow chrome barrel with a colorful blend of crystals and black hardware, with a color-shifting rainbow gem on top.",Pens,remix-techno-collection,Remix,"Remix has a rainbow chrome barrel with a colorful blend of crystals and black hardware, with a color-shifting rainbow gem on top.",2019-05-01T23:13:27Z,2026-01-21T23:12:29Z,,ARCHIVED,https://cdn.shopify.com/s/files/1/0694/3771/products/pen-remix-techno-1.jpg?v=1621363393,,2019-05-03
4810226434102,Pens,PENGEMS,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens","hall-of-fame,lovely",Sugarbaby,"<p><strong>Sugarbaby </strong>has a bright pink barrel with light pink polka dots and a blend of matching crystals and gold hardware.</p>
<p>It is part of the <a href=""http://www.pengems.com/collections/lovely"">Lovely Collection</a>.</p>
<p><d></d></p>","Sugarbaby has a bright pink barrel with light pink polka dots and a blend of matching crystals and gold hardware.
It is part of the Lovely Collection.",Pens,sugarbaby-lovely-1,Sugarbaby,"Sugarbaby has a bright pink barrel with light pink polka dots and a blend of matching crystals and silver hardware. It is part of the Lovely Collection.",2020-11-09T04:51:06Z,2026-01-21T23:03:56Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-sugarbaby-1.jpg?v=1621363551, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-sugarbaby-2.jpg?v=1621363552",,2021-02-04
4450134196278,Pens,PENGEMS,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens",hall-of-fame,Icicle,"<p><strong>Icicle </strong>has a frosted satin finish with blend of pastel crystals and an aurora gem on top.<span></span></p>","Icicle has a frosted satin finish with blend of pastel crystals and an aurora gem on top.",Pens,icicle-silver,Icicle,"Icicle has a frosted satin finish with blend of pastel crystals and an aurora gem on top.",2020-01-28T05:40:39Z,2026-01-21T23:04:05Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-icicle-silver-1.jpg?v=1583552806, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-icicle-silver-2.jpg?v=1583552807",,
4835501867062,Pens,PENGEMS,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens",hall-of-fame,"Be Merry","<p><strong>Be Merry</strong> has a gold satin barrel with a blend of gold, red, and green crystals and a green gem on top. </p>
<p><strong>Be Merry is free with an order of $35 or more.</strong> <strong>Add Be Merry to your shopping cart, then use code BEMERRY at checkout.</strong></p>","Be Merry has a gold satin barrel with a blend of gold, red, and green crystals and a green gem on top. 
Be Merry is free with an order of $35 or more. Add Be Merry to your shopping cart, then use code BEMERRY at checkout.",Pens,be-merry,"Be Merry","Be Merry a gold satin barrel with a blend of gold, red, and green crystals and a green gem on top.",2020-11-22T22:41:30Z,2026-01-21T23:03:54Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-be-merry-1.jpg?v=1608344089, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-be-merry-2.jpg?v=1608344089, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-be-merry-3.jpg?v=1608344090",,2021-12-13
1941555314742,Pens,PENGEMS,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens",hall-of-fame,"Twinkle Toes","<p><strong>Twinkle Toes</strong> is a satin rose gold finish with a blend of petite pink, gold, and aurora Czech crystals.</p>
<p><span><d></d></span></p>","Twinkle Toes is a satin rose gold finish with a blend of petite pink, gold, and aurora Czech crystals.",Pens,twinkle-toes,"Twinkle Toes","Twinkle Toes is a satin rose gold finish with a blend of petite pink, gold, and aurora Czech crystals.",2019-01-16T17:30:24Z,2026-01-21T23:12:32Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-twinkle-toes-1.jpg?v=1577924419, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-twinkle-toes-2.jpg?v=1577924419",,2019-01-17
4846297776182,Pens,PENGEMS,"OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens, Rose Gold Crystal Pens, Gold",hall-of-fame,"Cloud Nine","<p><strong>Cloud Nine<span> </span></strong>has a unique blue and white print and ombre crystals in clear and shades of blue, silver hardware, and a light blue aurora gem on top. Each pen has a different barrel and crystal combination.</p>","Cloud Nine has a unique blue and white print and ombre crystals in clear and shades of blue, silver hardware, and a light blue aurora gem on top. Each pen has a different barrel and crystal combination.",Pens,cloud-nine,"Cloud Nine","Cloud Nine has a blue and white print and ombre crystals in clear and shades of blue, silver hardware, and a light blue aurora gem on top.",2023-07-04T14:30:00Z,2026-01-21T23:03:54Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-cloud-nine-silver-1.jpg?v=1621363578, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-cloud-nine-silver-2.jpg?v=1621363578, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-cloud-nine-silver-3.jpg?v=1621363579, https://cdn.shopify.com/s/files/1/0694/3771/files/20210331_130051-2.jpg?v=1688480731, https://cdn.shopify.com/s/files/1/0694/3771/files/20210331_125919-2.jpg?v=1688480753, https://cdn.shopify.com/s/files/1/0694/3771/files/CloudNine1000x1000.jpg?v=1688480753",,2021-04-02
4535136223286,Pens,PENGEMS,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens",hall-of-fame,Hotline,"<p><strong>Hotline </strong>is neon pink with a blend of pink crystals, black hardware, and a matching aurora gem on top. It is part of the Neon Lights collection of five electrifying colors.  </p>","Hotline is neon pink with a blend of pink crystals, black hardware, and a matching aurora gem on top. It is part of the Neon Lights collection of five electrifying colors.  ",Pens,hotline-neon-lights,Hotline,"Hotline is neon pink with a blend of pink crystals, black hardware, and a matching aurora gem on top. It is part of the Neon Lights collection of five electrifying colors.  ",2020-04-26T21:44:33Z,2026-01-21T23:08:29Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/products/pens-hotline-neon-lights-1.jpg?v=1661038015, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-hotline-neon-lights-2.jpg?v=1641511809, https://cdn.shopify.com/s/files/1/0694/3771/products/pens-hotline-neon-lights-3.jpg?v=1661038017",,2021-06-11
4871800422454,Pens,PENGEMS,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens",hall-of-fame,"Champagne Wishes","<p><strong>Champagne Wishes</strong> is gold chrome with a bubbly ombre of gold and black crystals with a mirrored gold gem on top.</p>
<p>You asked for a New Year's Eve pen, and we made one for you! She was assembled completely here in our PenGems Headquarters in Salado, Texas. <br><br>This is a <strong>limited edition,</strong> and a <strong>VIP exclusive</strong>.<br><d></d></p>","Champagne Wishes is gold chrome with a bubbly ombre of gold and black crystals with a mirrored gold gem on top.
You asked for a New Year's Eve pen, and we made one for you! She was assembled completely here in our PenGems Headquarters in Salado, Texas. This is a limited edition, and a VIP exclusive.",Pens,champagne-wishes,"Champagne Wishes","Champagne Wishes is gold chrome with a bubbly ombre of gold and black crystals with a mirrored gold gem on top. Each pen comes with black ink with a standard medium ballpoint cartridge. We'll also send an extra standard cartridge for every pen.",2020-12-19T20:52:57Z,2026-01-21T23:03:53Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-champagne-wishes-vip-exclusive-1.jpg?v=1609564289, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-champagne-wishes-vip-exclusive-2.jpg?v=1609564289, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-champagne-wishes-vip-exclusive-3.jpg?v=1609564289, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-champagne-wishes-vip-exclusive-4.jpg?v=1609564289",,2020-12-29
2118881509430,Pens,PENGEMS,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens","hall-of-fame,northernlightshof","Polar Peach III","<p><strong>Polar Peach</strong> has a wash of soft pastel peach with petite aurora glass crystals and silver hardware.</p>","Polar Peach has a wash of soft pastel peach with petite aurora glass crystals and silver hardware.",Pens,polar-peach-northern-lights-collection,"Polar Peach III","Polar Peach has a wash of soft pastel peach with petite aurora glass crystals and silver hardware.",2019-05-15T18:16:38Z,2026-01-21T23:12:28Z,,ARCHIVED,https://cdn.shopify.com/s/files/1/0694/3771/products/pen-polar-peach-northern-lights-collection-1.jpg?v=1579939849,,2019-03-29
4905207463990,Pens,PENGEMS,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens",hall-of-fame,Masquerade,"<p><b>Masquerade</b> is gold chrome with a blend of purple, green, and gold crystals with a color-shifting green and purple gem on top.</p>","Masquerade is gold chrome with a blend of purple, green, and gold crystals with a color-shifting green and purple gem on top.",Pens,masquerade,Masquerade,"Champagne Wishes is gold chrome with a bubbly ombre of gold and black crystals with a mirrored gold gem on top. Each pen comes with black ink with a standard medium ballpoint cartridge. We'll also send an extra standard cartridge for every pen.",2021-01-21T07:23:33Z,2026-01-21T23:03:53Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-masquerade-1.jpg?v=1621363640, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-masquerade-2.jpg?v=1621363640, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-masquerade-3.jpg?v=1621363640, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-masquerade-4.jpg?v=1621363641",,2021-02-10
4535139270710,Pens,PENGEMS,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens","hall-of-fame,neon",Shockwave,"<p><strong>Shockwave</strong> is neon blue with a matching blend of crystals, black hardware, and a matching aurora gem on top. It is part of the Neon Lights collection of five electrifying colors. </p>","Shockwave is neon blue with a matching blend of crystals, black hardware, and a matching aurora gem on top. It is part of the Neon Lights collection of five electrifying colors. ",Pens,shockwave-neon-lights,Shockwave,"Shockwave is neon blue with a matching blend of crystals, black hardware, and a matching aurora gem on top. It is part of the Neon Lights collection of five electrifying colors. ",2020-04-26T21:51:28Z,2026-01-21T23:08:28Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/products/pens-shockwave-neon-lights-1.jpg?v=1661038032, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-shockwave-neon-lights-2.jpg?v=1641512045, https://cdn.shopify.com/s/files/1/0694/3771/products/pens-shockwave-neon-lights-3.jpg?v=1661038040",,2021-06-11
6566493978678,Pens,PENGEMS,"OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens","dandelions and dahlias,hall-of-fame","Wishful Thinking","<p><b>Wishful Thinking </b>has a white dandelion printed on an enameled blue and gray background, with aurora crystals and a matching gem on top.</p>
<p><span><d></d></span></p>","Wishful Thinking has a white dandelion printed on an enameled blue and gray background, with aurora crystals and a matching gem on top.",Pens,wishful-thinking-dandelions-and-dahlias,"Wishful Thinking","Prep School has polka dots in yellow, sky blue, and gray on a white enamel barrel, matching crystals inside and on top.",2021-04-21T20:42:42Z,2026-01-21T23:03:53Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-wishful-thinking-dandelions-and-dahlias-1.jpg?v=1640898576, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-wishful-thinking-dandelions-and-dahlias-2.jpg?v=1640898578",,2021-08-12
1302660612216,Pens,PENGEMS,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens","airbrush,hall-of-fame","Caribbean Blue Airbrush","<p>Each pen comes with black ink with a <a href=""https://www.pengems.com/products/standard-ballpoint-refill-ink-cartridges-0-7mm-medium"" title=""PenGems Standard Ink Cartridge"">standard medium ballpoint cartridge</a>. We'll also send an extra standard cartridge for every pen.</p>","Each pen comes with black ink with a standard medium ballpoint cartridge. We'll also send an extra standard cartridge for every pen.",Pens,caribbean-blue-airbrush-limited-edition,"Caribbean Blue Airbrush","Each pen comes with black ink with a standard medium ballpoint cartridge. We'll also send an extra standard cartridge for every pen.",2018-06-28T18:22:44Z,2026-01-21T23:12:34Z,,ARCHIVED,https://cdn.shopify.com/s/files/1/0694/3771/products/pen-caribbean-blue-airbrush-limited-edition-1.jpg?v=1530414652,,2018-06-29
6582716006454,Pens,PENGEMS,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens, Black","hall-of-fame,hey honey","Fuzzy Buzzy","<p><b>Fuzzy Buzzy </b>has a black barrel with a back and yellow crystal stripes, and a yellow gem on top.</p>","Fuzzy Buzzy has a black barrel with a back and yellow crystal stripes, and a yellow gem on top.",Pens,fuzzy-buzzy,"Fuzzy Buzzy","Fuzzy Buzzy has a black barrel with a back and yellow crystal stripes, and a yellow gem on top.",2021-05-04T07:34:05Z,2026-01-21T22:57:19Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-fuzzy-buzzy-1.jpg?v=1621363702, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-fuzzy-buzzy-2.jpg?v=1621363702, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-fuzzy-buzzy-3.jpg?v=1621363702, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-fuzzy-buzzy-4.jpg?v=1621363702, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-fuzzy-buzzy-5.jpg?v=1621363703",,2021-05-14
4539394883638,Pens,PENGEMS,"OrderlyEmails - Recommended Products, The Nice List, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens",hall-of-fame,"Sparkling Isolation","<p><strong>Free with purchase of $35 or more. Add to cart and use code STAYHOME at checkout.</strong></p>
<p>A warm and sparkling purple enamel with a blend of peach petite glass aurora crystals, and an aurora gem on top.</p>
<p>Not valid with any other offers or discount codes. <strong>There is a limit of one per person. You must add this item to your cart before checkout</strong>, it is not automatic.</p>
<p>Each pen comes with black ink with a <a href=""https://www.pengems.com/products/standard-ballpoint-refill-ink-cartridges-0-7mm-medium"" title=""PenGems Standard Ink Cartridge"">standard medium ballpoint cartridge</a>. We'll also send an extra standard cartridge for every pen.</p>","Free with purchase of $35 or more. Add to cart and use code STAYHOME at checkout.
A warm and sparkling purple enamel with a blend of peach petite glass aurora crystals, and an aurora gem on top.
Not valid with any other offers or discount codes. There is a limit of one per person. You must add this item to your cart before checkout, it is not automatic.
Each pen comes with black ink with a standard medium ballpoint cartridge. We'll also send an extra standard cartridge for every pen.",Pens,sparkling-isolation,"Sparkling Isolation","A warm and sparkling purple enamel with a blend of peach petite glass aurora crystals, and an aurora gem on top.",2020-04-29T19:54:46Z,2026-01-21T23:04:03Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-sparkling-isolation-limited-edition-1.jpg?v=1589684648, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-sparkling-isolation-limited-edition-2.png?v=1589684648, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-sparkling-isolation-limited-edition-3.jpg?v=1589684649",,
